Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,CRSElapsedTime,Origin,Dest,Distance,ArrDelay15,Origin_Lat,Origin_Lon,Origin_State,Dest_Lat,Dest_Lon,Dest_State,Origin_dayl,Dest_dayl,Origin_prcp,Dest_prcp,Origin_srad,Dest_srad,Origin_swe,Dest_swe,Origin_tmax,Dest_tmax,Origin_tmin,Dest_tmin,Origin_vp,Dest_vp
4,8,2,935,1045,MQ,70,DFW,AMA,313,False,32.89595056,-97.0372,TX,35.2193725,-101.7059272,TX,45273.6,45619.2,0.0,0.0,441.6,544.0,0.0,0.0,27.5,25.0,13.5,1.5,1560.0,240.0
11,19,3,1940,2105,AA,145,DFW,TUS,813,False,32.89595056,-97.0372,TX,32.11608333,-110.9410278,AZ,36633.6,36633.6,0.0,0.0,316.8,332.8,0.0,0.0,23.5,30.0,6.0,7.5,920.0,800.0
9,6,6,845,955,AA,190,DFW,SNA,1205,False,32.89595056,-97.0372,TX,33.67565861,-117.8682225,CA,44928.0,44928.0,0.0,0.0,467.2,444.8,0.0,0.0,33.0,28.5,19.0,19.0,1640.0,840.0
1,2,3,1900,2125,AA,265,DFW,SEA,1660,False,32.89595056,-97.0372,TX,47.44898194,-122.3093131,WA,35596.8,30067.2,0.0,11.0,275.2,70.4,0.0,0.0,7.5,7.0,-5.0,2.5,440.0,720.0
5,6,2,1645,1830,MQ,105,DFW,PNS,604,True,32.89595056,-97.0372,TX,30.47330556,-87.18744444,FL,48729.6,48038.4,11.0,0.0,246.4,537.6,0.0,0.0,25.0,30.0,16.5,13.5,1880.0,1560.0
6,8,7,1225,1343,MQ,78,DFW,SJT,228,False,32.89595056,-97.0372,TX,31.35775,-100.4963056,TX,50803.2,50457.6,0.0,0.0,348.8,374.4,0.0,0.0,35.0,35.5,25.5,23.5,3280.0,2200.0
3,7,5,1032,1135,F9,123,DFW,DEN,641,False,32.89595056,-97.0372,TX,39.85840806,-104.6670019,CO,41472.0,40780.8,18.0,0.0,246.4,380.8,0.0,0.0,9.5,8.0,-1.0,-7.0,560.0,120.0
5,10,6,1640,2115,AA,215,DFW,EWR,1372,True,32.89595056,-97.0372,TX,40.69249722,-74.16866056,NJ,49075.2,50803.2,0.0,24.0,438.4,252.8,0.0,0.0,32.0,17.0,19.0,9.0,2200.0,1160.0
3,3,1,1955,2359,AA,184,DFW,LGA,1389,True,32.89595056,-97.0372,TX,40.77724306,-73.87260917,NY,41126.4,40089.6,30.0,0.0,342.4,374.4,0.0,0.0,22.0,11.0,2.5,-1.0,520.0,560.0
11,27,4,950,1320,AA,150,DFW,RSW,1017,False,32.89595056,-97.0372,TX,26.53616667,-81.75516667,FL,35942.4,37670.4,0.0,0.0,284.8,374.4,0.0,0.0,20.0,23.0,5.5,5.5,920.0,920.0
7,10,4,805,910,MQ,65,DFW,MAF,309,False,32.89595056,-97.0372,TX,31.94252778,-102.2019139,TX,50457.6,50112.0,0.0,0.0,435.2,448.0,0.0,0.0,36.5,32.0,23.5,20.5,2400.0,920.0
4,28,1,1020,1335,MQ,135,DFW,GSP,862,False,32.89595056,-97.0372,TX,34.89566722,-82.21885833,SC,47692.8,48038.4,0.0,25.0,572.8,265.6,0.0,0.0,25.0,22.0,5.0,13.0,880.0,1480.0
6,4,3,1305,1410,AA,185,DFW,LAX,1235,True,32.89595056,-97.0372,TX,33.94253611,-118.4080744,CA,50803.2,51148.8,0.0,0.0,406.4,332.8,0.0,0.0,35.0,20.0,23.5,15.0,2880.0,640.0
8,23,6,1830,1935,F9,125,DFW,DEN,641,True,32.89595056,-97.0372,TX,39.85840806,-104.6670019,CO,46656.0,47692.8,0.0,0.0,428.8,419.2,0.0,0.0,36.0,27.5,23.0,12.5,2400.0,1360.0
12,26,5,1820,2145,MQ,145,DFW,CHS,987,True,32.89595056,-97.0372,TX,32.89864639,-80.04050583,SC,35596.8,35596.8,0.0,0.0,230.4,179.2,0.0,0.0,25.5,20.5,14.0,13.0,1600.0,1480.0
6,12,4,1035,1400,AA,145,DFW,TPA,929,False,32.89595056,-97.0372,TX,27.97547222,-82.53325,FL,50803.2,49420.8,0.0,0.0,384.0,425.6,0.0,0.0,35.0,32.5,24.5,22.5,3080.0,2600.0
6,19,4,920,1020,MQ,60,DFW,LBB,282,True,32.89595056,-97.0372,TX,33.66363889,-101.8227778,TX,51148.8,51148.8,5.0,0.0,326.4,464.0,0.0,0.0,33.0,33.0,21.5,17.0,2560.0,1560.0
2,21,4,1300,1500,MQ,120,DFW,CID,685,True,32.89595056,-97.0372,TX,41.88458833,-91.71087222,IA,39744.0,38361.6,0.0,0.0,361.6,361.6,0.0,96.0,17.0,-10.5,3.5,-21.0,640.0,120.0
4,29,2,625,756,NW,91,DFW,MEM,432,False,32.89595056,-97.0372,TX,35.04241667,-89.97666667,TN,47692.8,48384.0,0.0,0.0,540.8,524.8,0.0,0.0,27.0,18.5,9.0,4.0,1160.0,800.0
2,24,7,1605,1730,AA,205,DFW,LAX,1235,False,32.89595056,-97.0372,TX,33.94253611,-118.4080744,CA,40089.6,39744.0,0.0,24.0,352.0,214.4,0.0,0.0,17.0,17.0,4.0,10.0,680.0,1240.0
6,18,3,2140,2250,AA,70,DFW,ICT,328,False,32.89595056,-97.0372,TX,37.64995889,-97.43304583,KS,51148.8,52531.2,1.0,34.0,464.0,339.2,0.0,0.0,33.5,28.0,21.0,16.0,2240.0,1800.0
10,27,1,1238,1423,OO,165,DFW,SLC,988,False,32.89595056,-97.0372,TX,40.78838778,-111.9777731,UT,38707.2,37324.8,0.0,0.0,355.2,297.6,0.0,0.0,20.5,20.0,5.5,5.0,920.0,760.0
7,11,5,745,905,MQ,80,DFW,JAN,408,False,32.89595056,-97.0372,TX,32.31116667,-90.07588889,MS,50457.6,50457.6,0.0,0.0,406.4,393.6,0.0,0.0,36.5,34.5,24.5,22.5,2640.0,2720.0
5,4,7,1120,1235,MQ,75,DFW,CRP,354,False,32.89595056,-97.0372,TX,27.77036083,-97.50121528,TX,48384.0,47347.2,0.0,0.0,518.4,406.4,0.0,0.0,24.5,27.5,8.5,18.5,1120.0,1680.0
6,25,3,1600,1640,AA,100,DFW,ELP,551,False,32.89595056,-97.0372,TX,31.80666667,-106.3778056,TX,51148.8,50803.2,0.0,0.0,425.6,438.4,0.0,0.0,36.0,37.5,24.0,23.0,2800.0,1080.0
11,30,7,2110,105,AA,175,DFW,PHL,1302,True,32.89595056,-97.0372,TX,39.87195278,-75.24114083,PA,35942.4,33523.2,0.0,13.0,201.6,166.4,0.0,0.0,14.0,9.5,5.5,0.5,920.0,640.0
6,29,7,2225,2320,AA,55,DFW,OKC,175,True,32.89595056,-97.0372,TX,35.39308833,-97.60073389,OK,50803.2,51840.0,2.0,0.0,444.8,457.6,0.0,0.0,34.0,31.0,21.5,18.5,2440.0,2120.0
3,15,6,930,1015,AA,105,DFW,ELP,551,True,32.89595056,-97.0372,TX,31.80666667,-106.3778056,TX,42508.8,42508.8,0.0,0.0,412.8,499.2,0.0,0.0,24.5,26.5,10.0,5.5,1160.0,320.0
5,11,7,2235,2300,AA,145,DFW,PHX,868,True,32.89595056,-97.0372,TX,33.43416667,-112.0080556,AZ,49075.2,49075.2,0.0,0.0,502.4,540.8,0.0,0.0,25.5,36.5,11.0,15.5,1320.0,640.0
3,29,6,1215,1625,AA,190,DFW,PHL,1302,True,32.89595056,-97.0372,TX,39.87195278,-75.24114083,PA,44236.8,44582.4,3.0,0.0,217.6,416.0,0.0,0.0,18.0,11.0,10.0,-0.5,1240.0,600.0
10,31,5,1715,1815,AA,60,DFW,TUL,237,False,32.89595056,-97.0372,TX,36.19837222,-95.88824167,OK,38361.6,37670.4,0.0,0.0,313.6,297.6,0.0,0.0,27.5,25.5,13.5,11.0,1560.0,1320.0
9,23,2,1910,2000,AA,170,DFW,LAS,1055,False,32.89595056,-97.0372,TX,36.08036111,-115.1523333,NV,42854.4,42854.4,0.0,0.0,396.8,409.6,0.0,0.0,31.5,33.5,19.0,18.0,2000.0,800.0
11,23,7,1238,1730,CO,232,DFW,EWR,1372,True,32.89595056,-97.0372,TX,40.69249722,-74.16866056,NJ,36288.0,33868.8,0.0,0.0,211.2,192.0,0.0,0.0,19.0,2.5,9.5,-5.0,1200.0,440.0
10,27,1,800,935,AA,95,DFW,STL,551,False,32.89595056,-97.0372,TX,38.74768694,-90.35998972,MO,38707.2,37670.4,0.0,0.0,355.2,297.6,0.0,0.0,20.5,14.5,5.5,2.0,920.0,720.0
7,16,3,1630,1747,CO,77,DFW,IAH,224,False,32.89595056,-97.0372,TX,29.98047222,-95.33972222,TX,50112.0,49420.8,6.0,0.0,300.8,403.2,0.0,0.0,35.0,35.5,23.0,24.0,2720.0,3000.0
11,25,2,1355,1455,AA,60,DFW,AUS,190,False,32.89595056,-97.0372,TX,30.19453278,-97.66987194,TX,36288.0,36979.2,0.0,0.0,329.6,352.0,0.0,0.0,20.5,21.5,1.5,1.0,680.0,480.0
2,28,4,820,1005,AA,225,DFW,SFO,1464,False,32.89595056,-97.0372,TX,37.61900194,-122.3748433,CA,40435.2,40089.6,0.0,0.0,412.8,355.2,0.0,0.0,21.5,18.0,5.0,8.0,560.0,1080.0
5,28,3,1955,2310,MQ,135,DFW,CVG,812,False,32.89595056,-97.0372,TX,39.04614278,-84.6621725,KY,50457.6,52185.6,33.0,13.0,323.2,390.4,0.0,0.0,31.5,23.0,19.5,8.0,2280.0,1080.0
6,18,3,1416,1503,US,167,DFW,LAS,1055,False,32.89595056,-97.0372,TX,36.08036111,-115.1523333,NV,51148.8,52185.6,1.0,0.0,464.0,489.6,0.0,0.0,33.5,41.5,21.0,26.0,2240.0,1320.0
12,7,7,840,950,AA,70,DFW,SAT,247,True,32.89595056,-97.0372,TX,29.53369444,-98.46977778,TX,35596.8,36633.6,0.0,0.0,310.4,361.6,0.0,0.0,18.0,21.5,0.5,0.0,640.0,280.0
8,29,5,905,1030,AA,85,DFW,MFE,468,False,32.89595056,-97.0372,TX,26.17583333,-98.23861111,TX,45964.8,45273.6,0.0,0.0,384.0,336.0,0.0,0.0,35.5,33.0,24.5,25.0,2480.0,3160.0
1,25,5,1750,2013,UA,143,DFW,ORD,802,True,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,36979.2,34560.0,4.0,0.0,99.2,288.0,0.0,60.0,4.5,-9.0,0.0,-20.5,600.0,120.0
1,18,5,600,815,AA,135,DFW,ORD,802,False,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,36288.0,33523.2,0.0,2.0,224.0,281.6,0.0,52.0,5.0,-0.5,-3.5,-13.5,480.0,200.0
11,10,1,840,1220,AA,160,DFW,MIA,1121,False,32.89595056,-97.0372,TX,25.79325,-80.29055556,FL,37324.8,38707.2,26.0,0.0,140.8,339.2,0.0,0.0,19.5,27.5,12.0,18.5,1400.0,2120.0
10,19,7,1300,1510,AA,130,DFW,ORD,802,False,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,39744.0,38016.0,0.0,0.0,361.6,291.2,0.0,0.0,25.5,16.5,11.0,5.0,1320.0,880.0
10,24,5,1640,2005,AA,145,DFW,CLT,936,False,32.89595056,-97.0372,TX,35.21401111,-80.94312583,NC,39052.8,38707.2,0.0,0.0,387.2,268.8,0.0,0.0,22.0,16.5,5.0,7.0,880.0,1000.0
3,14,5,1510,1615,MQ,65,DFW,TUL,237,True,32.89595056,-97.0372,TX,36.19837222,-95.88824167,OK,42163.2,42163.2,0.0,7.0,470.4,336.0,0.0,0.0,27.5,22.0,8.5,4.0,960.0,800.0
1,3,4,1425,1530,AA,185,DFW,SAN,1171,False,32.89595056,-97.0372,TX,32.73355611,-117.1896567,CA,35596.8,35596.8,0.0,0.0,252.8,233.6,0.0,0.0,6.5,18.0,-4.5,10.5,440.0,1280.0
2,14,4,2125,2300,AA,95,DFW,BNA,631,True,32.89595056,-97.0372,TX,36.12447667,-86.67818222,TN,38707.2,38361.6,0.0,0.0,384.0,201.6,0.0,0.0,20.0,-1.0,4.5,-7.0,480.0,360.0
4,4,5,2115,2225,AA,190,DFW,SNA,1205,False,32.89595056,-97.0372,TX,33.67565861,-117.8682225,CA,44928.0,44928.0,7.0,0.0,348.8,355.2,0.0,0.0,24.0,20.0,9.5,11.5,1200.0,1360.0
4,8,2,1745,1905,MQ,140,DFW,GJT,772,False,32.89595056,-97.0372,TX,39.1224125,-108.5267347,CO,45273.6,45964.8,0.0,6.0,441.6,313.6,0.0,0.0,27.5,13.0,13.5,-0.5,1560.0,400.0
11,6,4,1420,1510,AA,110,DFW,ABQ,569,False,32.89595056,-97.0372,TX,35.04022222,-106.6091944,NM,37670.4,37324.8,5.0,0.0,236.8,278.4,0.0,0.0,24.5,10.0,10.0,-3.5,1240.0,400.0
12,12,5,2055,2150,AA,55,DFW,OKC,175,False,32.89595056,-97.0372,TX,35.39308833,-97.60073389,OK,35596.8,34560.0,0.0,0.0,304.0,278.4,0.0,0.0,16.5,13.0,-1.0,-4.5,560.0,440.0
2,21,4,1450,1710,MQ,140,DFW,MKE,853,False,32.89595056,-97.0372,TX,42.94722222,-87.89658333,WI,39744.0,38016.0,0.0,0.0,361.6,412.8,0.0,120.0,17.0,-7.0,3.5,-20.0,640.0,120.0
9,9,2,1750,1845,MQ,55,DFW,SPS,113,False,32.89595056,-97.0372,TX,33.98879611,-98.49189333,TX,44582.4,44582.4,9.0,35.0,179.2,262.4,0.0,0.0,27.5,27.0,21.5,17.0,2560.0,1920.0
3,5,3,1355,1530,AA,155,DFW,PHX,868,False,32.89595056,-97.0372,TX,33.43416667,-112.0080556,AZ,41126.4,41126.4,0.0,0.0,384.0,435.2,0.0,0.0,18.0,23.0,4.0,5.0,720.0,720.0
6,5,4,1200,1635,AA,215,DFW,LGA,1389,True,32.89595056,-97.0372,TX,40.77724306,-73.87260917,NY,50803.2,53222.4,0.0,1.0,332.8,297.6,0.0,0.0,34.5,22.5,25.5,16.0,3280.0,1800.0
12,22,1,1955,2320,MQ,145,DFW,GSO,999,True,32.89595056,-97.0372,TX,36.09774694,-79.9372975,NC,35251.2,34214.4,0.0,0.0,137.6,268.8,0.0,0.0,1.0,4.5,-4.5,-8.5,440.0,320.0
9,14,7,1805,1950,AA,165,DFW,SLC,988,True,32.89595056,-97.0372,TX,40.78838778,-111.9777731,UT,43891.2,44236.8,0.0,0.0,358.4,435.2,0.0,0.0,28.5,28.0,19.5,10.5,2200.0,480.0
2,19,2,1545,1700,AA,195,DFW,SNA,1205,False,32.89595056,-97.0372,TX,33.67565861,-117.8682225,CA,39398.4,39398.4,0.0,0.0,393.6,240.0,0.0,0.0,17.5,16.5,2.0,10.0,560.0,1240.0
3,5,3,1430,1559,MQ,89,DFW,MLU,293,False,32.89595056,-97.0372,TX,32.51086556,-92.03768778,LA,41126.4,41126.4,0.0,0.0,384.0,332.8,0.0,0.0,18.0,11.0,4.0,0.0,720.0,600.0
8,19,2,1635,2120,AA,225,DFW,LGA,1389,False,32.89595056,-97.0372,TX,40.77724306,-73.87260917,NY,47001.6,48384.0,12.0,0.0,163.2,412.8,0.0,0.0,27.5,29.5,22.0,18.0,2640.0,2080.0
8,27,3,1350,1510,MQ,80,DFW,JAN,408,False,32.89595056,-97.0372,TX,32.31116667,-90.07588889,MS,45964.8,45964.8,0.0,0.0,403.2,416.0,0.0,0.0,35.0,31.0,23.5,20.0,2280.0,2320.0
1,5,6,2125,2300,AA,95,DFW,STL,551,True,32.89595056,-97.0372,TX,38.74768694,-90.35998972,MO,35596.8,33868.8,0.0,0.0,262.4,192.0,0.0,0.0,23.0,10.5,10.0,0.5,1240.0,640.0
2,5,2,2055,2150,AA,55,DFW,OKC,175,True,32.89595056,-97.0372,TX,35.39308833,-97.60073389,OK,38016.0,37324.8,4.0,14.0,275.2,268.8,0.0,0.0,26.0,21.0,7.5,0.5,1040.0,560.0
4,6,7,1440,1755,MQ,135,DFW,CVG,812,False,32.89595056,-97.0372,TX,39.04614278,-84.6621725,KY,45273.6,45619.2,0.0,0.0,489.6,496.0,0.0,0.0,26.5,17.5,10.0,2.5,1240.0,720.0
9,3,3,1435,1605,AA,90,DFW,MCI,460,True,32.89595056,-97.0372,TX,39.29760528,-94.71390556,MO,45273.6,45964.8,0.0,24.0,300.8,288.0,0.0,0.0,29.0,25.5,21.5,14.5,2400.0,1640.0
10,27,1,1430,1515,AA,105,DFW,ABQ,569,False,32.89595056,-97.0372,TX,35.04022222,-106.6091944,NM,38707.2,38361.6,0.0,0.0,355.2,364.8,0.0,0.0,20.5,22.5,5.5,3.5,920.0,640.0
3,31,1,2130,2335,AA,125,DFW,ORD,802,True,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,44582.4,44928.0,0.0,8.0,339.2,332.8,0.0,76.0,29.0,11.5,18.5,3.0,2120.0,760.0
5,11,7,1200,1630,AA,210,DFW,LGA,1389,False,32.89595056,-97.0372,TX,40.77724306,-73.87260917,NY,49075.2,51148.8,0.0,0.0,502.4,374.4,0.0,0.0,25.5,17.0,11.0,8.5,1320.0,1120.0
5,23,5,1550,1730,AA,220,DFW,SFO,1464,False,32.89595056,-97.0372,TX,37.61900194,-122.3748433,CA,50112.0,51494.4,0.0,0.0,332.8,492.8,0.0,0.0,34.0,18.5,24.5,7.5,3080.0,360.0
11,19,3,1955,2305,MQ,130,DFW,CVG,812,False,32.89595056,-97.0372,TX,39.04614278,-84.6621725,KY,36633.6,34905.6,0.0,0.0,316.8,240.0,0.0,0.0,23.5,4.5,6.0,-6.5,920.0,360.0
1,16,3,1300,1520,AA,140,DFW,ORD,802,False,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,36288.0,33523.2,0.0,0.0,259.2,224.0,0.0,52.0,14.0,1.0,3.0,-8.0,760.0,320.0
6,10,2,2240,2340,AA,60,DFW,SAT,247,True,32.89595056,-97.0372,TX,29.53369444,-98.46977778,TX,50803.2,49766.4,8.0,0.0,352.0,467.2,0.0,0.0,33.5,36.5,20.0,24.5,2320.0,1200.0
9,3,3,1555,1745,MQ,110,DFW,DSM,624,False,32.89595056,-97.0372,TX,41.53493306,-93.66068222,IA,45273.6,45964.8,0.0,0.0,300.8,377.6,0.0,0.0,29.0,25.0,21.5,12.5,2400.0,1440.0
5,11,7,920,1040,MQ,80,DFW,JAN,408,False,32.89595056,-97.0372,TX,32.31116667,-90.07588889,MS,49075.2,48729.6,0.0,0.0,502.4,419.2,0.0,0.0,25.5,27.0,11.0,14.5,1320.0,1640.0
5,12,1,1810,2150,AA,160,DFW,PBI,1103,False,32.89595056,-97.0372,TX,26.68316194,-80.09559417,FL,49075.2,47692.8,0.0,0.0,528.0,518.4,0.0,0.0,25.5,34.0,9.5,20.0,1200.0,2320.0
11,4,2,2240,2359,AA,139,DFW,TUS,813,False,32.89595056,-97.0372,TX,32.11608333,-110.9410278,AZ,38016.0,38016.0,0.0,0.0,284.8,256.0,0.0,0.0,26.5,28.0,14.0,14.0,1600.0,1560.0
1,10,4,1505,1603,MQ,58,DFW,GGG,140,False,32.89595056,-97.0372,TX,32.38486111,-94.71171,TX,35942.4,35942.4,0.0,0.0,300.8,304.0,0.0,0.0,16.0,16.0,1.5,2.5,680.0,720.0
5,11,7,1630,2010,AA,160,DFW,RDU,1062,False,32.89595056,-97.0372,TX,35.87763889,-78.78747222,NC,49075.2,49766.4,0.0,24.0,502.4,326.4,0.0,0.0,25.5,23.5,11.0,11.0,1320.0,1320.0
4,5,6,1155,1410,AA,135,DFW,ORD,802,False,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,44928.0,45964.8,0.0,0.0,496.0,540.8,0.0,64.0,21.0,15.5,5.0,3.0,880.0,760.0
12,15,1,1134,1305,9E,91,DFW,MEM,432,False,32.89595056,-97.0372,TX,35.04241667,-89.97666667,TN,35251.2,34905.6,0.0,5.0,278.4,208.0,0.0,0.0,10.5,16.5,-4.0,2.0,440.0,720.0
7,4,5,920,1005,MQ,45,DFW,GRK,134,False,32.89595056,-97.0372,TX,31.06489778,-97.82779778,TX,50803.2,50112.0,0.0,0.0,422.4,473.6,0.0,0.0,36.0,35.0,23.5,20.5,2720.0,2000.0
1,24,4,2125,2300,AA,95,DFW,STL,551,False,32.89595056,-97.0372,TX,38.74768694,-90.35998972,MO,36979.2,35251.2,0.0,0.0,217.6,291.2,0.0,0.0,5.5,0.0,-2.5,-15.5,520.0,200.0
3,13,4,2015,2130,MQ,75,DFW,SGF,364,False,32.89595056,-97.0372,TX,37.24432611,-93.38685806,MO,42163.2,42163.2,0.0,0.0,387.2,518.4,0.0,36.0,25.0,23.0,11.5,4.5,1280.0,840.0
10,10,5,840,1155,AA,135,DFW,JAX,919,False,32.89595056,-97.0372,TX,30.49405556,-81.68786111,FL,40780.8,40780.8,0.0,3.0,358.4,227.2,0.0,0.0,28.0,28.0,14.5,20.0,1640.0,2320.0
5,20,2,1230,1400,AA,90,DFW,MFE,468,True,32.89595056,-97.0372,TX,26.17583333,-98.23861111,TX,49766.4,48038.4,0.0,0.0,505.6,553.6,0.0,0.0,34.0,36.0,17.5,21.5,2000.0,1000.0
4,1,2,2125,2255,AA,90,DFW,STL,551,False,32.89595056,-97.0372,TX,38.74768694,-90.35998972,MO,44582.4,44928.0,3.0,33.0,313.6,320.0,0.0,0.0,24.5,16.5,11.5,4.5,1360.0,840.0
7,25,5,2100,2205,MQ,65,DFW,XNA,281,True,32.89595056,-97.0372,TX,36.28186944,-94.30681111,AR,49420.8,50457.6,0.0,0.0,384.0,396.8,0.0,0.0,36.5,32.5,25.5,22.0,2520.0,2640.0
2,10,7,945,1415,CO,210,DFW,EWR,1372,True,32.89595056,-97.0372,TX,40.69249722,-74.16866056,NJ,38361.6,36979.2,0.0,3.0,393.6,236.8,0.0,0.0,23.0,7.0,4.0,-5.0,760.0,440.0
1,29,2,1310,1420,AA,70,DFW,SAT,247,True,32.89595056,-97.0372,TX,29.53369444,-98.46977778,TX,37324.8,38016.0,0.0,0.0,352.0,374.4,0.0,0.0,20.0,25.0,3.0,9.5,760.0,440.0
11,7,5,1638,1859,UA,141,DFW,ORD,802,True,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,37670.4,35251.2,0.0,7.0,332.8,172.8,0.0,0.0,21.5,13.5,6.0,3.0,920.0,760.0
11,1,6,1830,2220,AA,170,DFW,ORF,1213,False,32.89595056,-97.0372,TX,36.89461111,-76.20122222,VA,38016.0,37324.8,0.0,0.0,316.8,342.4,0.0,0.0,28.5,21.5,14.0,5.5,1600.0,920.0
6,22,7,2115,2240,AA,205,DFW,SJC,1438,True,32.89595056,-97.0372,TX,37.36186194,-121.9290089,CA,51148.8,52531.2,0.0,0.0,505.6,448.0,0.0,0.0,35.0,27.0,20.0,14.5,2080.0,600.0
4,8,2,835,940,MQ,65,DFW,XNA,281,False,32.89595056,-97.0372,TX,36.28186944,-94.30681111,AR,45273.6,45619.2,0.0,20.0,441.6,323.2,0.0,0.0,27.5,21.0,13.5,8.0,1560.0,1080.0
10,1,3,855,1020,AA,85,DFW,MEM,432,False,32.89595056,-97.0372,TX,35.04241667,-89.97666667,TN,41817.6,41472.0,0.0,0.0,448.0,432.0,0.0,0.0,29.5,26.0,12.5,10.0,1240.0,1240.0
5,25,7,1625,1805,AA,100,DFW,STL,551,True,32.89595056,-97.0372,TX,38.74768694,-90.35998972,MO,50112.0,51840.0,0.0,19.0,432.0,252.8,0.0,0.0,34.0,22.0,21.0,14.0,2480.0,1600.0
10,28,2,1925,2120,MQ,115,DFW,PIA,673,False,32.89595056,-97.0372,TX,40.66424333,-89.69330556,IL,38707.2,36979.2,0.0,0.0,358.4,265.6,0.0,0.0,17.5,7.5,2.5,-4.0,720.0,440.0
3,23,7,1325,1440,AA,195,DFW,SNA,1205,False,32.89595056,-97.0372,TX,33.67565861,-117.8682225,CA,43545.6,43545.6,0.0,0.0,355.2,480.0,0.0,0.0,17.0,29.5,6.0,12.5,920.0,1320.0
1,15,2,1440,1555,AA,195,DFW,LAX,1235,False,32.89595056,-97.0372,TX,33.94253611,-118.4080744,CA,36288.0,35942.4,0.0,0.0,336.0,307.2,0.0,0.0,18.0,21.5,0.0,9.0,600.0,1160.0
12,20,6,920,1015,AA,55,DFW,OKC,175,False,32.89595056,-97.0372,TX,35.39308833,-97.60073389,OK,35251.2,34560.0,0.0,0.0,300.8,252.8,0.0,0.0,21.0,11.0,3.5,-3.0,800.0,480.0
10,29,3,1955,2325,AA,150,DFW,DTW,987,False,32.89595056,-97.0372,TX,42.21205889,-83.34883583,MI,38361.6,36633.6,0.0,0.0,374.4,166.4,0.0,0.0,23.0,6.5,5.5,0.0,920.0,600.0
5,30,5,1005,1435,AA,210,DFW,LGA,1389,False,32.89595056,-97.0372,TX,40.77724306,-73.87260917,NY,50457.6,52876.8,0.0,0.0,371.2,515.2,0.0,0.0,32.5,26.5,22.5,11.5,2720.0,1360.0
12,1,1,2000,2120,MQ,80,DFW,JAN,408,False,32.89595056,-97.0372,TX,32.31116667,-90.07588889,MS,35942.4,35942.4,0.0,0.0,233.6,214.4,0.0,0.0,11.5,11.0,1.5,1.5,680.0,680.0
9,12,5,1345,1715,AA,150,DFW,GSO,999,False,32.89595056,-97.0372,TX,36.09774694,-79.9372975,NC,44236.8,44236.8,0.0,3.0,342.4,224.0,0.0,0.0,33.0,26.5,23.5,18.5,2800.0,2120.0
11,8,6,1530,1620,AA,110,DFW,ABQ,569,False,32.89595056,-97.0372,TX,35.04022222,-106.6091944,NM,37324.8,36979.2,0.0,0.0,336.0,339.2,0.0,0.0,22.5,15.0,6.5,-4.0,960.0,320.0
3,29,6,1840,1955,AA,195,DFW,SNA,1205,False,32.89595056,-97.0372,TX,33.67565861,-117.8682225,CA,44236.8,44236.8,3.0,0.0,217.6,339.2,0.0,0.0,18.0,19.0,10.0,10.5,1240.0,1280.0
11,29,6,1305,1450,AA,105,DFW,OMA,583,False,32.89595056,-97.0372,TX,41.30251861,-95.89417306,NE,35942.4,33177.6,0.0,1.0,217.6,201.6,0.0,0.0,14.0,6.5,4.5,-4.5,840.0,440.0
6,30,1,1735,1845,MQ,70,DFW,AMA,313,True,32.89595056,-97.0372,TX,35.2193725,-101.7059272,TX,50803.2,51494.4,0.0,0.0,483.2,428.8,0.0,0.0,33.5,30.5,19.5,15.0,2080.0,1600.0
9,14,7,825,1154,US,149,DFW,CLT,936,False,32.89595056,-97.0372,TX,35.21401111,-80.94312583,NC,43891.2,43891.2,0.0,0.0,358.4,368.0,0.0,0.0,28.5,31.5,19.5,20.5,2200.0,2400.0
7,13,7,1350,1450,AA,180,DFW,LAX,1235,True,32.89595056,-97.0372,TX,33.94253611,-118.4080744,CA,50457.6,50803.2,0.0,0.0,368.0,444.8,0.0,0.0,37.0,26.0,26.0,18.0,3000.0,800.0
9,21,7,1255,1635,MQ,160,DFW,CHS,987,False,32.89595056,-97.0372,TX,32.89864639,-80.04050583,SC,42854.4,42854.4,0.0,0.0,416.0,380.8,0.0,0.0,30.5,25.5,17.5,16.5,1800.0,1880.0
10,23,4,1745,1840,AA,55,DFW,AUS,190,False,32.89595056,-97.0372,TX,30.19453278,-97.66987194,TX,39052.8,39398.4,0.0,0.0,390.4,374.4,0.0,0.0,22.0,26.0,5.0,9.0,880.0,1120.0
12,23,2,725,900,AA,155,DFW,PHX,868,False,32.89595056,-97.0372,TX,33.43416667,-112.0080556,AZ,35251.2,35251.2,0.0,4.0,208.0,124.8,0.0,0.0,7.5,14.0,-1.5,7.0,560.0,960.0
5,25,7,1525,1650,AA,85,DFW,MEM,432,False,32.89595056,-97.0372,TX,35.04241667,-89.97666667,TN,50112.0,50803.2,0.0,13.0,432.0,310.4,0.0,0.0,34.0,31.0,21.0,19.5,2480.0,2280.0
